"","model","inference","replicate","height","ntaxa","r_mse","N_mse","N_true_sum","true positive","true negative","false negative","false positive","false positive rate","true positive rate","false negative rate","true negative rate","prop_error_geomean_lambda","prop_error_mean_lambda","prop_error_geomean_mu","prop_error_mean_mu","arithmetic_error_netdiv","criterion"
"12808",3,"unknown_rates",71,25,26,0.00349441117385292,0.0375801380239648,1,0,49,1,0,0,0,1,1,1.08611811027178,1.12061760873324,0.712458188242577,0.762930748682186,0.0533644947599265,"N_over_half"
"12809",3,"unknown_rates",71,25,26,0.00349441117385292,0.0375801380239648,1,0,49,1,0,0,0,1,1,1.08611811027178,1.12061760873324,0.712458188242577,0.762930748682186,0.0533644947599265,"bayes_factor_10"
"12810",3,"unknown_rates",71,25,26,0.00349441117385292,0.0375801380239648,1,0,49,1,0,0,0,1,1,1.08611811027178,1.12061760873324,0.712458188242577,0.762930748682186,0.0533644947599265,"N_half_and_bayes_factor"
"12811",3,"unknown_rates",72,25,8,3.7471421573041e-05,3.70420701747232e-07,0,0,14,0,0,0,NA,NA,1,1.66069905486122,1.66069910033778,2.06756576128031,2.06756580753588,-0.0061213725623376,"N_over_half"
"12812",3,"unknown_rates",72,25,8,3.7471421573041e-05,3.70420701747232e-07,0,0,14,0,0,0,NA,NA,1,1.66069905486122,1.66069910033778,2.06756576128031,2.06756580753588,-0.0061213725623376,"bayes_factor_10"
"12813",3,"unknown_rates",72,25,8,3.7471421573041e-05,3.70420701747232e-07,0,0,14,0,0,0,NA,NA,1,1.66069905486122,1.66069910033778,2.06756576128031,2.06756580753588,-0.0061213725623376,"N_half_and_bayes_factor"
"12814",3,"unknown_rates",73,25,27,0.00176500866293161,6.27511979284831e-05,0,0,52,0,0,0,NA,NA,1,1.68156970532637,1.68161260372609,1.49737141261088,1.49739012611679,0.0420023023577877,"N_over_half"
"12815",3,"unknown_rates",73,25,27,0.00176500866293161,6.27511979284831e-05,0,0,52,0,0,0,NA,NA,1,1.68156970532637,1.68161260372609,1.49737141261088,1.49739012611679,0.0420023023577877,"bayes_factor_10"
"12816",3,"unknown_rates",73,25,27,0.00176500866293161,6.27511979284831e-05,0,0,52,0,0,0,NA,NA,1,1.68156970532637,1.68161260372609,1.49737141261088,1.49739012611679,0.0420023023577877,"N_half_and_bayes_factor"
"12817",3,"unknown_rates",74,25,6,0.00014942623012329,1.10621107909598,0,0,6,0,4,0.4,NA,NA,0.6,1.0788770200169,1.08298541821741,1.144280592797,1.14496187296691,-0.00163869965126376,"N_over_half"
"12818",3,"unknown_rates",74,25,6,0.00014942623012329,1.10621107909598,0,0,10,0,0,0,NA,NA,1,1.0788770200169,1.08298541821741,1.144280592797,1.14496187296691,-0.00163869965126376,"bayes_factor_10"
"12819",3,"unknown_rates",74,25,6,0.00014942623012329,1.10621107909598,0,0,10,0,0,0,NA,NA,1,1.0788770200169,1.08298541821741,1.144280592797,1.14496187296691,-0.00163869965126376,"N_half_and_bayes_factor"
"12820",3,"unknown_rates",75,25,22,0.00136514419097396,0.0238095235367867,1,0,41,1,0,0,0,1,1,0.6389336485883,0.639534265335983,1.4212057969852e-07,1.42254177414405e-07,0.0368872386774593,"N_over_half"
"12821",3,"unknown_rates",75,25,22,0.00136514419097396,0.0238095235367867,1,0,41,1,0,0,0,1,1,0.6389336485883,0.639534265335983,1.4212057969852e-07,1.42254177414405e-07,0.0368872386774593,"bayes_factor_10"
"12822",3,"unknown_rates",75,25,22,0.00136514419097396,0.0238095235367867,1,0,41,1,0,0,0,1,1,0.6389336485883,0.639534265335983,1.4212057969852e-07,1.42254177414405e-07,0.0368872386774593,"N_half_and_bayes_factor"
"12823",3,"unknown_rates",76,25,3,0.00042073345764734,0.101421969570287,0,0,4,0,0,0,NA,NA,1,0.162400518859234,0.162437893146301,1.4312790285692e-07,1.4312790285692e-07,-0.0205074642726762,"N_over_half"
"12824",3,"unknown_rates",76,25,3,0.00042073345764734,0.101421969570287,0,0,4,0,0,0,NA,NA,1,0.162400518859234,0.162437893146301,1.4312790285692e-07,1.4312790285692e-07,-0.0205074642726762,"bayes_factor_10"
"12825",3,"unknown_rates",76,25,3,0.00042073345764734,0.101421969570287,0,0,4,0,0,0,NA,NA,1,0.162400518859234,0.162437893146301,1.4312790285692e-07,1.4312790285692e-07,-0.0205074642726762,"N_half_and_bayes_factor"
"12826",3,"unknown_rates",77,25,25,0.00354851133391934,9.69285704200727e-18,0,0,48,0,0,0,NA,NA,1,0.82974494975925,0.829744949759269,1.43127906843729e-07,1.43127906843729e-07,0.0595693825208797,"N_over_half"
"12827",3,"unknown_rates",77,25,25,0.00354851133391934,9.69285704200727e-18,0,0,48,0,0,0,NA,NA,1,0.82974494975925,0.829744949759269,1.43127906843729e-07,1.43127906843729e-07,0.0595693825208797,"bayes_factor_10"
"12828",3,"unknown_rates",77,25,25,0.00354851133391934,9.69285704200727e-18,0,0,48,0,0,0,NA,NA,1,0.82974494975925,0.829744949759269,1.43127906843729e-07,1.43127906843729e-07,0.0595693825208797,"N_half_and_bayes_factor"
"12829",3,"unknown_rates",78,25,29,0.00275270099419959,1.9992229670605e-06,0,0,56,0,0,0,NA,NA,1,1.38387017169371,1.38387384461344,0.91999521223275,0.919995586068232,0.0524652144681537,"N_over_half"
"12830",3,"unknown_rates",78,25,29,0.00275270099419959,1.9992229670605e-06,0,0,56,0,0,0,NA,NA,1,1.38387017169371,1.38387384461344,0.91999521223275,0.919995586068232,0.0524652144681537,"bayes_factor_10"
"12831",3,"unknown_rates",78,25,29,0.00275270099419959,1.9992229670605e-06,0,0,56,0,0,0,NA,NA,1,1.38387017169371,1.38387384461344,0.91999521223275,0.919995586068232,0.0524652144681537,"N_half_and_bayes_factor"
"12832",3,"unknown_rates",79,25,35,0.00368580165320485,8.93795115387607e-18,0,0,68,0,0,0,NA,NA,1,0.858308443157443,0.858308443157908,0.0285776218539101,0.0285776218539102,0.0607108034306361,"N_over_half"
"12833",3,"unknown_rates",79,25,35,0.00368580165320485,8.93795115387607e-18,0,0,68,0,0,0,NA,NA,1,0.858308443157443,0.858308443157908,0.0285776218539101,0.0285776218539102,0.0607108034306361,"bayes_factor_10"
"12834",3,"unknown_rates",79,25,35,0.00368580165320485,8.93795115387607e-18,0,0,68,0,0,0,NA,NA,1,0.858308443157443,0.858308443157908,0.0285776218539101,0.0285776218539102,0.0607108034306361,"N_half_and_bayes_factor"
"12835",3,"unknown_rates",80,25,20,0.004423115368685,0.712058709439737,0,0,23,0,15,0.394736842105263,NA,NA,0.605263157894737,0.957584348676725,0.963342764576642,0.128117502204586,0.128118907360232,0.0653516191603784,"N_over_half"
"12836",3,"unknown_rates",80,25,20,0.004423115368685,0.712058709439737,0,0,38,0,0,0,NA,NA,1,0.957584348676725,0.963342764576642,0.128117502204586,0.128118907360232,0.0653516191603784,"bayes_factor_10"
"12837",3,"unknown_rates",80,25,20,0.004423115368685,0.712058709439737,0,0,38,0,0,0,NA,NA,1,0.957584348676725,0.963342764576642,0.128117502204586,0.128118907360232,0.0653516191603784,"N_half_and_bayes_factor"
"12838",3,"unknown_rates",81,25,2,0.364286438231105,2.63908950736565e-15,0,0,2,0,0,0,NA,NA,1,0.0130176024124404,0.0130176024124404,7.06404467674984,7.06404467674984,-0.603561461850494,"N_over_half"
"12839",3,"unknown_rates",81,25,2,0.364286438231105,2.63908950736565e-15,0,0,2,0,0,0,NA,NA,1,0.0130176024124404,0.0130176024124404,7.06404467674984,7.06404467674984,-0.603561461850494,"bayes_factor_10"
"12840",3,"unknown_rates",81,25,2,0.364286438231105,2.63908950736565e-15,0,0,2,0,0,0,NA,NA,1,0.0130176024124404,0.0130176024124404,7.06404467674984,7.06404467674984,-0.603561461850494,"N_half_and_bayes_factor"
"12841",3,"unknown_rates",82,25,4,0.00128502194528707,2.89114003182037e-08,0,0,6,0,0,0,NA,NA,1,1.24040628129625,1.24040629041677,1.80869945346739,1.8086994678749,-0.0358472025799793,"N_over_half"
"12842",3,"unknown_rates",82,25,4,0.00128502194528707,2.89114003182037e-08,0,0,6,0,0,0,NA,NA,1,1.24040628129625,1.24040629041677,1.80869945346739,1.8086994678749,-0.0358472025799793,"bayes_factor_10"
"12843",3,"unknown_rates",82,25,4,0.00128502194528707,2.89114003182037e-08,0,0,6,0,0,0,NA,NA,1,1.24040628129625,1.24040629041677,1.80869945346739,1.8086994678749,-0.0358472025799793,"N_half_and_bayes_factor"
"12844",3,"unknown_rates",83,25,8,2.77820725842922e-05,0.0712892077174577,1,0,13,1,0,0,0,1,1,2.27270997791274,2.27469975127438,2.96941521814313,2.97200682111884,-0.00492436206115178,"N_over_half"
"12845",3,"unknown_rates",83,25,8,2.77820725842922e-05,0.0712892077174577,1,0,13,1,0,0,0,1,1,2.27270997791274,2.27469975127438,2.96941521814313,2.97200682111884,-0.00492436206115178,"bayes_factor_10"
"12846",3,"unknown_rates",83,25,8,2.77820725842922e-05,0.0712892077174577,1,0,13,1,0,0,0,1,1,2.27270997791274,2.27469975127438,2.96941521814313,2.97200682111884,-0.00492436206115178,"N_half_and_bayes_factor"
"12847",3,"unknown_rates",84,25,25,0.00371575660052494,4.8463717224999e-16,0,0,48,0,0,0,NA,NA,1,1.10040259798616,1.10040259798733,0.388641319928617,0.38864131992884,0.0609570061641725,"N_over_half"
"12848",3,"unknown_rates",84,25,25,0.00371575660052494,4.8463717224999e-16,0,0,48,0,0,0,NA,NA,1,1.10040259798616,1.10040259798733,0.388641319928617,0.38864131992884,0.0609570061641725,"bayes_factor_10"
"12849",3,"unknown_rates",84,25,25,0.00371575660052494,4.8463717224999e-16,0,0,48,0,0,0,NA,NA,1,1.10040259798616,1.10040259798733,0.388641319928617,0.38864131992884,0.0609570061641725,"N_half_and_bayes_factor"
"12850",3,"unknown_rates",85,25,7,0.000290411063752988,1.07313451095143e-16,0,0,12,0,0,0,NA,NA,1,0.475345523250118,0.475345523250224,1.43133423515244e-07,1.43133423515244e-07,0.017041451339353,"N_over_half"
"12851",3,"unknown_rates",85,25,7,0.000290411063752988,1.07313451095143e-16,0,0,12,0,0,0,NA,NA,1,0.475345523250118,0.475345523250224,1.43133423515244e-07,1.43133423515244e-07,0.017041451339353,"bayes_factor_10"
"12852",3,"unknown_rates",85,25,7,0.000290411063752988,1.07313451095143e-16,0,0,12,0,0,0,NA,NA,1,0.475345523250118,0.475345523250224,1.43133423515244e-07,1.43133423515244e-07,0.017041451339353,"N_half_and_bayes_factor"
"12853",3,"unknown_rates",86,25,12,0.00277511430282194,0.597419151262373,0,0,14,0,8,0.363636363636364,NA,NA,0.636363636363636,0.833709429033605,0.844834845543093,0.140876833713589,0.140877460225879,0.0501099846471009,"N_over_half"
"12854",3,"unknown_rates",86,25,12,0.00277511430282194,0.597419151262373,0,0,22,0,0,0,NA,NA,1,0.833709429033605,0.844834845543093,0.140876833713589,0.140877460225879,0.0501099846471009,"bayes_factor_10"
"12855",3,"unknown_rates",86,25,12,0.00277511430282194,0.597419151262373,0,0,22,0,0,0,NA,NA,1,0.833709429033605,0.844834845543093,0.140876833713589,0.140877460225879,0.0501099846471009,"N_half_and_bayes_factor"
"12856",3,"unknown_rates",87,25,18,0.00788231012656952,1.31237516696209,0,0,16,0,18,0.529411764705882,NA,NA,0.470588235294118,1.77608713483449,1.80426563116156,1.20823176955623,1.20857497037826,0.0798258781091263,"N_over_half"
"12857",3,"unknown_rates",87,25,18,0.00788231012656952,1.31237516696209,0,0,34,0,0,0,NA,NA,1,1.77608713483449,1.80426563116156,1.20823176955623,1.20857497037826,0.0798258781091263,"bayes_factor_10"
"12858",3,"unknown_rates",87,25,18,0.00788231012656952,1.31237516696209,0,0,34,0,0,0,NA,NA,1,1.77608713483449,1.80426563116156,1.20823176955623,1.20857497037826,0.0798258781091263,"N_half_and_bayes_factor"
"12859",3,"unknown_rates",88,25,5,0.000408630519170402,1.18889878377976,0,0,4,0,4,0.5,NA,NA,0.5,1.04059162416105,1.0435459277396,1.28157800901714,1.28194001643647,-0.0173296899861655,"N_over_half"
"12860",3,"unknown_rates",88,25,5,0.000408630519170402,1.18889878377976,0,0,8,0,0,0,NA,NA,1,1.04059162416105,1.0435459277396,1.28157800901714,1.28194001643647,-0.0173296899861655,"bayes_factor_10"
"12861",3,"unknown_rates",88,25,5,0.000408630519170402,1.18889878377976,0,0,8,0,0,0,NA,NA,1,1.04059162416105,1.0435459277396,1.28157800901714,1.28194001643647,-0.0173296899861655,"N_half_and_bayes_factor"
"12862",3,"unknown_rates",89,25,11,0.00158913087531837,0.463119707941646,0,0,11,0,9,0.45,NA,NA,0.55,0.65746320333967,0.660203012067163,1.51321314342558e-07,1.51321314342558e-07,0.0392243493423545,"N_over_half"
"12863",3,"unknown_rates",89,25,11,0.00158913087531837,0.463119707941646,0,0,20,0,0,0,NA,NA,1,0.65746320333967,0.660203012067163,1.51321314342558e-07,1.51321314342558e-07,0.0392243493423545,"bayes_factor_10"
"12864",3,"unknown_rates",89,25,11,0.00158913087531837,0.463119707941646,0,0,20,0,0,0,NA,NA,1,0.65746320333967,0.660203012067163,1.51321314342558e-07,1.51321314342558e-07,0.0392243493423545,"N_half_and_bayes_factor"
"12865",3,"unknown_rates",90,25,8,0.00130508841477405,0.375351823627255,0,0,5,0,9,0.642857142857143,NA,NA,0.357142857142857,0.627297110528694,0.629581143593813,1.43134293301513e-07,1.43134293301513e-07,0.0355497257805141,"N_over_half"
"12866",3,"unknown_rates",90,25,8,0.00130508841477405,0.375351823627255,0,0,14,0,0,0,NA,NA,1,0.627297110528694,0.629581143593813,1.43134293301513e-07,1.43134293301513e-07,0.0355497257805141,"bayes_factor_10"
"12867",3,"unknown_rates",90,25,8,0.00130508841477405,0.375351823627255,0,0,14,0,0,0,NA,NA,1,0.627297110528694,0.629581143593813,1.43134293301513e-07,1.43134293301513e-07,0.0355497257805141,"N_half_and_bayes_factor"
"12868",3,"unknown_rates",91,25,4,8.25478285355441e-05,0.209056634858628,0,0,4,0,2,0.333333333333333,NA,NA,0.666666666666667,0.258113372731986,0.258313900065022,1.43130914416455e-07,1.43130914416455e-07,-0.00900234344267053,"N_over_half"
"12869",3,"unknown_rates",91,25,4,8.25478285355441e-05,0.209056634858628,0,0,6,0,0,0,NA,NA,1,0.258113372731986,0.258313900065022,1.43130914416455e-07,1.43130914416455e-07,-0.00900234344267053,"bayes_factor_10"
"12870",3,"unknown_rates",91,25,4,8.25478285355441e-05,0.209056634858628,0,0,6,0,0,0,NA,NA,1,0.258113372731986,0.258313900065022,1.43130914416455e-07,1.43130914416455e-07,-0.00900234344267053,"N_half_and_bayes_factor"
"12871",3,"unknown_rates",92,25,10,0.000182312750835076,0.00182761428757256,0,0,18,0,0,0,NA,NA,1,1.48674791932023,1.48745874792623,1.56864771588505,1.56883857687623,0.0129879636010495,"N_over_half"
"12872",3,"unknown_rates",92,25,10,0.000182312750835076,0.00182761428757256,0,0,18,0,0,0,NA,NA,1,1.48674791932023,1.48745874792623,1.56864771588505,1.56883857687623,0.0129879636010495,"bayes_factor_10"
"12873",3,"unknown_rates",92,25,10,0.000182312750835076,0.00182761428757256,0,0,18,0,0,0,NA,NA,1,1.48674791932023,1.48745874792623,1.56864771588505,1.56883857687623,0.0129879636010495,"N_half_and_bayes_factor"
"12874",3,"unknown_rates",93,25,14,0.00154787410928091,3.42114925601459e-17,0,0,26,0,0,0,NA,NA,1,0.822608811535862,0.822608811535946,0.242125326465994,0.242125326466,0.0393430312670335,"N_over_half"
"12875",3,"unknown_rates",93,25,14,0.00154787410928091,3.42114925601459e-17,0,0,26,0,0,0,NA,NA,1,0.822608811535862,0.822608811535946,0.242125326465994,0.242125326466,0.0393430312670335,"bayes_factor_10"
"12876",3,"unknown_rates",93,25,14,0.00154787410928091,3.42114925601459e-17,0,0,26,0,0,0,NA,NA,1,0.822608811535862,0.822608811535946,0.242125326465994,0.242125326466,0.0393430312670335,"N_half_and_bayes_factor"
"12877",3,"unknown_rates",94,25,12,0.000195123745315408,6.36622411667702e-05,0,0,22,0,0,0,NA,NA,1,1.29616526118772,1.29616840110294,1.26970135535175,1.26970468038372,0.0139638337016544,"N_over_half"
"12878",3,"unknown_rates",94,25,12,0.000195123745315408,6.36622411667702e-05,0,0,22,0,0,0,NA,NA,1,1.29616526118772,1.29616840110294,1.26970135535175,1.26970468038372,0.0139638337016544,"bayes_factor_10"
"12879",3,"unknown_rates",94,25,12,0.000195123745315408,6.36622411667702e-05,0,0,22,0,0,0,NA,NA,1,1.29616526118772,1.29616840110294,1.26970135535175,1.26970468038372,0.0139638337016544,"N_half_and_bayes_factor"
"12880",3,"unknown_rates",95,25,11,0.00315355459974783,0.407953848835546,0,0,9,0,11,0.55,NA,NA,0.45,0.789595161397015,0.793880567533696,1.43127921585875e-07,1.43127921585875e-07,0.0552656566538098,"N_over_half"
"12881",3,"unknown_rates",95,25,11,0.00315355459974783,0.407953848835546,0,0,20,0,0,0,NA,NA,1,0.789595161397015,0.793880567533696,1.43127921585875e-07,1.43127921585875e-07,0.0552656566538098,"bayes_factor_10"
"12882",3,"unknown_rates",95,25,11,0.00315355459974783,0.407953848835546,0,0,20,0,0,0,NA,NA,1,0.789595161397015,0.793880567533696,1.43127921585875e-07,1.43127921585875e-07,0.0552656566538098,"N_half_and_bayes_factor"
"12883",3,"unknown_rates",96,25,17,0.00322734363916797,0.0324563706627059,0,0,32,0,0,0,NA,NA,1,0.802342601708798,0.80403917927991,1.43127914717826e-07,1.43127914717826e-07,0.056484690063356,"N_over_half"
"12884",3,"unknown_rates",96,25,17,0.00322734363916797,0.0324563706627059,0,0,32,0,0,0,NA,NA,1,0.802342601708798,0.80403917927991,1.43127914717826e-07,1.43127914717826e-07,0.056484690063356,"bayes_factor_10"
"12885",3,"unknown_rates",96,25,17,0.00322734363916797,0.0324563706627059,0,0,32,0,0,0,NA,NA,1,0.802342601708798,0.80403917927991,1.43127914717826e-07,1.43127914717826e-07,0.056484690063356,"N_half_and_bayes_factor"
"12886",3,"unknown_rates",97,25,11,0.000695562656602107,0.00544546723970633,0,0,20,0,0,0,NA,NA,1,1.32056081337567,1.32082137197884,1.15505118683753,1.15515978382958,0.0260857819310941,"N_over_half"
"12887",3,"unknown_rates",97,25,11,0.000695562656602107,0.00544546723970633,0,0,20,0,0,0,NA,NA,1,1.32056081337567,1.32082137197884,1.15505118683753,1.15515978382958,0.0260857819310941,"bayes_factor_10"
"12888",3,"unknown_rates",97,25,11,0.000695562656602107,0.00544546723970633,0,0,20,0,0,0,NA,NA,1,1.32056081337567,1.32082137197884,1.15505118683753,1.15515978382958,0.0260857819310941,"N_half_and_bayes_factor"
"12889",3,"unknown_rates",98,25,15,0.000178537855037678,6.12877973801321e-07,0,0,28,0,0,0,NA,NA,1,1.95835836988052,1.95835951696293,2.27051499960021,2.27051807840424,0.0133616957632118,"N_over_half"
"12890",3,"unknown_rates",98,25,15,0.000178537855037678,6.12877973801321e-07,0,0,28,0,0,0,NA,NA,1,1.95835836988052,1.95835951696293,2.27051499960021,2.27051807840424,0.0133616957632118,"bayes_factor_10"
"12891",3,"unknown_rates",98,25,15,0.000178537855037678,6.12877973801321e-07,0,0,28,0,0,0,NA,NA,1,1.95835836988052,1.95835951696293,2.27051499960021,2.27051807840424,0.0133616957632118,"N_half_and_bayes_factor"
"12892",3,"unknown_rates",99,25,9,0.000107854502712651,2.42239839509904e-16,0,0,16,0,0,0,NA,NA,1,0.419877614123787,0.419877614123949,1.43129024961956e-07,1.43129024961956e-07,0.0103853022445519,"N_over_half"
"12893",3,"unknown_rates",99,25,9,0.000107854502712651,2.42239839509904e-16,0,0,16,0,0,0,NA,NA,1,0.419877614123787,0.419877614123949,1.43129024961956e-07,1.43129024961956e-07,0.0103853022445519,"bayes_factor_10"
"12894",3,"unknown_rates",99,25,9,0.000107854502712651,2.42239839509904e-16,0,0,16,0,0,0,NA,NA,1,0.419877614123787,0.419877614123949,1.43129024961956e-07,1.43129024961956e-07,0.0103853022445519,"N_half_and_bayes_factor"
"12895",3,"unknown_rates",100,25,23,0.00359637775022645,6.4556302260894e-17,0,0,44,0,0,0,NA,NA,1,0.833081820321892,0.833081820321938,1.43127969023733e-07,1.43127969023733e-07,0.059969806988395,"N_over_half"
"12896",3,"unknown_rates",100,25,23,0.00359637775022645,6.4556302260894e-17,0,0,44,0,0,0,NA,NA,1,0.833081820321892,0.833081820321938,1.43127969023733e-07,1.43127969023733e-07,0.059969806988395,"bayes_factor_10"
"12897",3,"unknown_rates",100,25,23,0.00359637775022645,6.4556302260894e-17,0,0,44,0,0,0,NA,NA,1,0.833081820321892,0.833081820321938,1.43127969023733e-07,1.43127969023733e-07,0.059969806988395,"N_half_and_bayes_factor"
"12898",4,"unknown_rates",1,25,10,1.50645035289844e-06,6.50312597440714e-08,0,0,18,0,0,0,NA,NA,1,2.47280249796879,2.47280253684516,3.19386475326258,3.19386478499001,0.0012271216222181,"N_over_half"
"12899",4,"unknown_rates",1,25,10,1.50645035289844e-06,6.50312597440714e-08,0,0,18,0,0,0,NA,NA,1,2.47280249796879,2.47280253684516,3.19386475326258,3.19386478499001,0.0012271216222181,"bayes_factor_10"
"12900",4,"unknown_rates",1,25,10,1.50645035289844e-06,6.50312597440714e-08,0,0,18,0,0,0,NA,NA,1,2.47280249796879,2.47280253684516,3.19386475326258,3.19386478499001,0.0012271216222181,"N_half_and_bayes_factor"
"12901",4,"unknown_rates",2,25,18,0.00549925177273846,0.614899145158076,1,1,18,0,15,0.454545454545455,1,0,0.545454545454545,1.11886944715043,1.14680001955158,0.341774776945457,0.345671912083711,0.0695332983463004,"N_over_half"
"12902",4,"unknown_rates",2,25,18,0.00549925177273846,0.614899145158076,1,0,33,1,0,0,0,1,1,1.11886944715043,1.14680001955158,0.341774776945457,0.345671912083711,0.0695332983463004,"bayes_factor_10"
"12903",4,"unknown_rates",2,25,18,0.00549925177273846,0.614899145158076,1,0,33,1,0,0,0,1,1,1.11886944715043,1.14680001955158,0.341774776945457,0.345671912083711,0.0695332983463004,"N_half_and_bayes_factor"
"12904",4,"unknown_rates",3,25,11,0.00017501650197214,0.0497311255254081,1,0,19,1,0,0,0,1,1,1.41578785797119,1.44288253999731,1.54915031827384,1.57876300556837,0.00531222107343093,"N_over_half"
"12905",4,"unknown_rates",3,25,11,0.00017501650197214,0.0497311255254081,1,0,19,1,0,0,0,1,1,1.41578785797119,1.44288253999731,1.54915031827384,1.57876300556837,0.00531222107343093,"bayes_factor_10"
"12906",4,"unknown_rates",3,25,11,0.00017501650197214,0.0497311255254081,1,0,19,1,0,0,0,1,1,1.41578785797119,1.44288253999731,1.54915031827384,1.57876300556837,0.00531222107343093,"N_half_and_bayes_factor"
"12907",4,"unknown_rates",4,25,6,0.00020633360648351,2.99981176141531e-05,0,0,10,0,0,0,NA,NA,1,1.53092060572919,1.53092299054604,1.97590807772583,1.97590848258323,-0.0143619197411336,"N_over_half"
"12908",4,"unknown_rates",4,25,6,0.00020633360648351,2.99981176141531e-05,0,0,10,0,0,0,NA,NA,1,1.53092060572919,1.53092299054604,1.97590807772583,1.97590848258323,-0.0143619197411336,"bayes_factor_10"
"12909",4,"unknown_rates",4,25,6,0.00020633360648351,2.99981176141531e-05,0,0,10,0,0,0,NA,NA,1,1.53092060572919,1.53092299054604,1.97590807772583,1.97590848258323,-0.0143619197411336,"N_half_and_bayes_factor"
"12910",4,"unknown_rates",5,25,13,0.000761252446889108,0.0138898873940056,0,0,24,0,0,0,NA,NA,1,0.987486768836154,0.988556855216554,0.643465010881083,0.643535121801933,0.0271440128818319,"N_over_half"
"12911",4,"unknown_rates",5,25,13,0.000761252446889108,0.0138898873940056,0,0,24,0,0,0,NA,NA,1,0.987486768836154,0.988556855216554,0.643465010881083,0.643535121801933,0.0271440128818319,"bayes_factor_10"
"12912",4,"unknown_rates",5,25,13,0.000761252446889108,0.0138898873940056,0,0,24,0,0,0,NA,NA,1,0.987486768836154,0.988556855216554,0.643465010881083,0.643535121801933,0.0271440128818319,"N_half_and_bayes_factor"
"12913",4,"unknown_rates",6,25,9,6.27413445188522e-05,0.00012404932399112,0,0,16,0,0,0,NA,NA,1,1.24383027175303,1.2438329413324,1.26676878164055,1.26677184379051,0.0079182054566467,"N_over_half"
"12914",4,"unknown_rates",6,25,9,6.27413445188522e-05,0.00012404932399112,0,0,16,0,0,0,NA,NA,1,1.24383027175303,1.2438329413324,1.26676878164055,1.26677184379051,0.0079182054566467,"bayes_factor_10"
"12915",4,"unknown_rates",6,25,9,6.27413445188522e-05,0.00012404932399112,0,0,16,0,0,0,NA,NA,1,1.24383027175303,1.2438329413324,1.26676878164055,1.26677184379051,0.0079182054566467,"N_half_and_bayes_factor"
"12916",4,"unknown_rates",7,25,10,0.0014696367382955,0.876506544521916,0,0,8,0,10,0.555555555555556,NA,NA,0.444444444444444,1.17481238868292,1.18326731974704,0.845176011040074,0.845304756705413,0.0343676978332113,"N_over_half"
"12917",4,"unknown_rates",7,25,10,0.0014696367382955,0.876506544521916,0,0,18,0,0,0,NA,NA,1,1.17481238868292,1.18326731974704,0.845176011040074,0.845304756705413,0.0343676978332113,"bayes_factor_10"
"12918",4,"unknown_rates",7,25,10,0.0014696367382955,0.876506544521916,0,0,18,0,0,0,NA,NA,1,1.17481238868292,1.18326731974704,0.845176011040074,0.845304756705413,0.0343676978332113,"N_half_and_bayes_factor"
"12919",4,"unknown_rates",8,25,5,0.000473301049549388,4.19462145448367e-05,0,0,8,0,0,0,NA,NA,1,1.23278768026971,1.23278875845301,1.62112061430543,1.62112238834892,-0.0217551400535517,"N_over_half"
"12920",4,"unknown_rates",8,25,5,0.000473301049549388,4.19462145448367e-05,0,0,8,0,0,0,NA,NA,1,1.23278768026971,1.23278875845301,1.62112061430543,1.62112238834892,-0.0217551400535517,"bayes_factor_10"
"12921",4,"unknown_rates",8,25,5,0.000473301049549388,4.19462145448367e-05,0,0,8,0,0,0,NA,NA,1,1.23278768026971,1.23278875845301,1.62112061430543,1.62112238834892,-0.0217551400535517,"N_half_and_bayes_factor"
"12922",4,"unknown_rates",9,25,20,0.00452277131622107,0.0243956351512929,0,0,38,0,0,0,NA,NA,1,1.44897018965204,1.46637370458376,0.910020955555807,0.911017320719159,0.0630834588925191,"N_over_half"
"12923",4,"unknown_rates",9,25,20,0.00452277131622107,0.0243956351512929,0,0,38,0,0,0,NA,NA,1,1.44897018965204,1.46637370458376,0.910020955555807,0.911017320719159,0.0630834588925191,"bayes_factor_10"
"12924",4,"unknown_rates",9,25,20,0.00452277131622107,0.0243956351512929,0,0,38,0,0,0,NA,NA,1,1.44897018965204,1.46637370458376,0.910020955555807,0.911017320719159,0.0630834588925191,"N_half_and_bayes_factor"
"12925",4,"unknown_rates",10,25,3,0.00364026154157417,3.36545410991776e-16,0,0,4,0,0,0,NA,NA,1,1.0066312778018,1.0066312778878,1.76412916635732,1.76412916655827,-0.0603345799781256,"N_over_half"
"12926",4,"unknown_rates",10,25,3,0.00364026154157417,3.36545410991776e-16,0,0,4,0,0,0,NA,NA,1,1.0066312778018,1.0066312778878,1.76412916635732,1.76412916655827,-0.0603345799781256,"bayes_factor_10"
"12927",4,"unknown_rates",10,25,3,0.00364026154157417,3.36545410991776e-16,0,0,4,0,0,0,NA,NA,1,1.0066312778018,1.0066312778878,1.76412916635732,1.76412916655827,-0.0603345799781256,"N_half_and_bayes_factor"
"12928",4,"unknown_rates",11,25,18,0.00390911385191114,0.583467349407953,0,0,24,0,10,0.294117647058824,NA,NA,0.705882352941177,0.840720973597043,0.846113826055962,1.4312791282764e-07,1.4312791282764e-07,0.0615336476764825,"N_over_half"
